240139	1
240237	1
2419984	2
2420332	2
242230	2
2425	1
2426	1
243090	2
2433	1
243627	1
244366	1
244566	1
2447956	1
2448052	2
2448054	5
244830	1
2448779	2
2448780	1
2448782	17
245834	2
245836	1
2478486	4
2478917	1
2478959	1
2479004	1
2480090	1
2480587	4
2480798	1
2480853	1
2482790	3
2483200	1
2483404	1
2483794	1
2483813	1
2484252	5
2484750	1
2485150	1
2485203	1
2485925	10
2486853	2
2487137	1
2487331	1
2487344	1
2487416	2
2487751	1
2489367	2
249061	1
2491085	1
249248	2
2493084	1
2494209	1
2494733	1
2495579	1
2495887	1
2496686	1
2496745	1
2496759	1
2497619	2
2497627	2
2497630	2
2497749	1
2497753	1
2497877	1
2497878	1
2499141	9
2499258	1
2506407	1
2506424	2
2508868	1
2509459	1
2509675	3
2510335	1
2510337	1
2510640	2
2510647	1
2512223	1
2512241	1
2517203	1
2517205	1
2518112	1
252306	1
2527963	1
2527975	1
2527979	1
2527980	1
2527983	1
2527989	1
2527995	2
2527999	1
2528005	2
2528010	1
2528011	1
2528017	1
2528021	1
2528024	1
2528252	1
2528253	1
2528274	3
2528828	4
252965	1
2529854	1
2529860	1
2530169	1
2530368	1
2530377	1
253703	1
254247	1
2545255	2
2545692	3
2545755	1
2546230	1
2547424	3
255475	1
2557542	1
2558931	1
2559237	1
2559610	1
2562117	2
2562237	2
2562705	5
256318	1
256319	1
2563940	1
2564100	1
2565365	2
2567896	1
256845	1
2569479	1
2569539	1
2569760	4
257003	1
2571141	3
2571163	1
2572036	1
2572683	1
257277	2
257496	1
2576308	1
258052	1
258053	2
2580566	2
258255	1
2582913	1
2582935	1
258475	1
2585717	2
2585753	2
2586742	1
2587113	1
2588487	1
2588692	1
2588693	2
2588709	1
2589074	1
2589915	1
2591838	1
2592622	1
2593021	1
259304	1
2593537	2
2593640	1
2593645	1
2593653	1
2593658	3
2593663	1
2593676	35
2594042	2
2594795	1
259542	1
2596890	3
2596892	1
2598579	1
2599296	1
2599616	1
2599821	6
2599936	2
2599937	1
2599941	1
2600177	1
260084	1
2601811	1
2602760	1
2603660	1
2603818	1
2604148	2
2604572	1
2604800	1
260552	1
2605694	2
2605748	1
2606593	2
2606906	2
2607660	1
2607730	1
2607766	1
2607767	1
2607773	1
2607782	2
2607783	1
2607786	1
2607791	1
2607792	1
2607797	1
2607804	2
2607808	2
2607809	1
2607812	1
2607824	1
2607826	1
2607837	1
2607842	3
2607911	1
2607957	1
2608089	1
2608326	1
2608880	1
2608980	1
2608996	1
2609290	1
2609467	1
2610897	1
261099	3
2611147	1
2613770	1
2613772	1
